age,sport_licence,niveau_etude,revenu_estime_mois,historique_credits,risque_personnel,score_credit,loyer_mensuel,montant_pret,anciennete_compte_jours,region_Auvergne-Rhône-Alpes,region_Bretagne,region_Corse,region_Hauts-de-France,region_Normandie,region_Occitanie,region_Provence-Alpes-Côte d’Azur,region_Île-de-France,situation_familiale_célibataire,situation_familiale_divorcé,situation_familiale_marié,situation_familiale_veuf
44.0,1,2,1543.0,3.0,0.07,529.0,5000.0,500.0,1837.0,0,0,0,1,0,0,0,0,0,0,1,0
52.0,1,1,1870.0,5.0,0.97,357.0,5000.0,500.0,408.0,0,1,0,0,0,0,0,0,1,0,0,0
24.0,0,1,1544.0,1.0,0.71,669.4,961.13,500.0,994.0,0,1,0,0,0,0,0,0,0,1,0,0
67.0,1,6,3890.0,5.0,0.76,614.4,4225.861999999999,30264.14579652031,1493.0,0,0,1,0,0,0,0,0,0,0,1,0
22.0,0,6,2264.0,2.0,0.01,508.0,9000.0,18388.65935001511,1613.0,0,0,1,0,0,0,0,0,0,1,0,0
43.0,1,6,3540.0,5.0,0.35,749.0,5000.0,19833.87940555405,467.0,0,1,0,0,0,0,0,0,0,0,0,1
23.0,0,1,4340.0,2.0,0.74,598.4,5000.0,500.0,1246.0,0,0,0,0,0,1,0,0,0,0,0,1
56.0,1,2,1922.0,4.0,0.23,301.0,494.82,6920.170149102289,1114.0,0,0,0,0,1,0,0,0,0,0,1,0
72.0,1,5,3320.0,0.0,0.89,785.0,10000.0,11431.23009848331,1976.0,1,0,0,0,0,0,0,0,0,0,1,0
31.0,0,0,1526.0,0.0,0.49,420.0,10000.0,500.0,1341.0,0,0,0,0,0,1,0,0,1,0,0,0
46.0,0,2,2173.0,2.0,0.89,509.0,5000.0,1182.464992217078,1864.0,0,0,0,1,0,0,0,0,0,0,0,1
66.0,0,1,3012.0,3.0,0.06,561.0,10000.0,8383.41641013824,1924.0,0,0,0,0,1,0,0,0,0,0,1,0
64.0,0,6,3245.0,4.0,0.41,745.0,8082.995999999999,20849.147945416036,1898.0,0,0,0,0,0,1,0,0,0,0,1,0
57.0,1,1,2221.0,3.0,0.2,557.6,3309.31,500.0,1122.0,0,0,0,0,0,0,0,1,0,0,1,0
26.0,0,2,500.0,3.0,0.14,619.2,5000.0,500.0,749.0,0,0,0,0,0,1,0,0,1,0,0,0
27.0,1,2,2231.0,3.0,0.78,556.6,5000.0,595.4529022693162,2077.0,0,0,1,0,0,0,0,0,0,1,0,0
55.0,0,5,848.0,2.0,0.43,780.0,10000.0,19311.85170122414,402.0,0,0,0,0,0,0,0,1,0,0,1,0
33.0,0,5,2900.0,1.0,0.18,554.0,10000.0,29107.11122185828,2130.0,0,0,0,1,0,0,0,0,0,0,1,0
68.0,0,2,1209.0,1.0,0.53,404.0,10000.0,4421.836090337169,831.0,0,0,0,0,0,1,0,0,1,0,0,0
56.0,1,1,2176.0,1.0,0.03,619.4,5000.0,22156.6601666299,1026.0,0,1,0,0,0,0,0,0,0,1,0,0
49.0,0,5,4437.0,3.0,0.13,660.0,10000.0,9076.631651004212,992.0,0,1,0,0,0,0,0,0,0,0,1,0
22.0,0,1,1925.0,2.0,0.27,709.0,7219.932000000001,500.0,1378.0,0,1,0,0,0,0,0,0,0,0,1,0
43.0,0,0,2770.0,4.0,0.06,424.0,10000.0,500.0,2024.0,0,0,1,0,0,0,0,0,0,0,1,0
71.0,0,1,3743.0,1.0,0.95,596.0,5000.0,500.0,1230.0,0,0,0,1,0,0,0,0,0,0,1,0
33.0,0,6,5393.0,2.0,0.91,673.0,5000.0,8779.914737074032,1947.0,0,0,0,0,0,1,0,0,1,0,0,0
74.0,0,0,1339.0,4.0,0.73,760.0,5000.0,500.0,1526.0,0,0,0,0,0,0,1,0,0,0,0,1
27.0,0,2,5408.0,3.0,0.53,327.0,1058.64,12003.974387865432,2074.0,0,1,0,0,0,0,0,0,0,0,1,0
23.0,1,2,5316.0,2.0,0.29,526.0,10000.0,19556.521117359865,2131.0,0,0,0,0,0,0,0,1,0,0,0,1
21.0,0,0,3314.0,2.0,0.12,571.2,3354.2339999999995,500.0,2176.0,1,0,0,0,0,0,0,0,0,0,0,1
42.0,1,6,2277.0,5.0,0.56,804.0,6284.114,15115.590081648994,1640.0,0,0,0,0,0,0,0,1,0,0,1,0
39.0,0,0,3635.0,3.0,0.64,552.2,1453.44,500.0,468.0,0,0,0,0,0,1,0,0,1,0,0,0
72.0,1,6,1163.0,3.0,0.78,473.0,797.76,31218.020232801584,2057.0,1,0,0,0,0,0,0,0,0,0,1,0
70.0,0,2,1609.0,4.0,0.05,625.0,6230.214,500.0,1998.0,0,0,0,0,0,0,1,0,0,0,0,1
28.0,1,1,4957.0,2.0,0.95,787.0,1223.69,9446.472980106704,1597.0,0,0,0,1,0,0,0,0,0,1,0,0
20.0,1,5,500.0,1.0,0.72,558.0,464.67,22361.333369471427,982.0,0,0,0,0,0,0,1,0,0,0,1,0
72.0,0,2,5505.0,2.0,0.77,692.0,7000.0,22506.54481869007,1556.0,0,0,0,1,0,0,0,0,0,0,0,1
57.0,0,0,536.0,4.0,0.46,601.0,5000.0,500.0,2265.0,0,1,0,0,0,0,0,0,1,0,0,0
27.0,1,6,5200.0,4.0,0.77,413.2,4176.536,27305.77273471144,1889.0,0,0,1,0,0,0,0,0,1,0,0,0
34.0,1,5,4483.0,3.0,0.75,825.0,5000.0,24757.281249515778,1053.0,0,0,1,0,0,0,0,0,1,0,0,0
25.0,1,0,4324.0,4.0,0.75,642.0,5000.0,11123.788700251043,517.0,1,0,0,0,0,0,0,0,0,0,1,0
22.0,0,2,3111.0,5.0,0.31,589.8,488.9,500.0,688.0,0,0,0,0,0,0,1,0,0,1,0,0
37.0,1,6,3074.0,1.0,0.57,570.0,5000.0,33156.131553929656,1069.0,1,0,0,0,0,0,0,0,1,0,0,0
38.0,1,2,658.0,1.0,0.41,334.0,10000.0,500.0,2120.0,1,0,0,0,0,0,0,0,0,0,1,0
47.0,0,6,2904.0,0.0,0.07,558.0,765.92,26267.050324186486,1805.0,0,0,0,1,0,0,0,0,0,0,1,0
52.0,1,0,1389.0,4.0,0.89,444.0,7120.351999999999,500.0,801.0,0,1,0,0,0,0,0,0,0,1,0,0
56.0,0,6,1185.0,3.0,0.07,405.8,1047.29,500.0,634.0,0,0,0,1,0,0,0,0,0,1,0,0
48.0,1,6,500.0,3.0,0.74,394.6,10000.0,500.0,1999.0,0,0,0,0,0,0,1,0,1,0,0,0
67.0,0,5,1706.0,3.0,0.86,421.0,5000.0,8530.171542970327,1894.0,0,0,0,1,0,0,0,0,0,0,1,0
40.0,0,2,500.0,3.0,0.87,507.0,940.7,500.0,2277.0,0,0,0,0,0,0,1,0,0,0,1,0
20.0,0,2,1945.0,5.0,0.3,547.6,5136.214,500.0,474.0,0,0,0,0,0,1,0,0,0,1,0,0
24.0,0,0,4001.0,2.0,0.65,564.6,4451.494000000001,936.1984497142817,470.0,0,0,1,0,0,0,0,0,0,0,0,1
72.0,1,0,2539.0,2.0,0.01,538.0,5000.0,853.7959272966966,1443.0,0,0,0,0,1,0,0,0,0,0,1,0
22.0,0,5,1244.0,2.0,0.52,581.0,671.13,16612.42167072627,1713.0,0,0,0,0,0,1,0,0,0,0,1,0
48.0,1,2,3200.0,2.0,0.42,517.0,6000.0,500.0,502.0,0,0,0,0,1,0,0,0,1,0,0,0
58.0,1,6,1861.0,1.0,0.28,529.0,10000.0,6011.798991135412,750.0,0,1,0,0,0,0,0,0,0,0,1,0
30.0,1,5,2560.0,1.0,0.11,774.0,10000.0,20292.408867132155,402.0,0,0,0,1,0,0,0,0,0,1,0,0
67.0,0,6,2440.0,1.0,0.68,439.0,860.06,31792.38150694156,921.0,1,0,0,0,0,0,0,0,1,0,0,0
51.0,0,5,1119.0,2.0,0.1,646.0,10000.0,14916.0339311424,1324.0,0,0,0,0,0,0,0,1,1,0,0,0
32.0,0,0,2891.0,3.0,0.66,556.6,10000.0,500.0,1709.0,0,0,1,0,0,0,0,0,0,0,0,1
45.0,1,5,1192.0,2.0,0.56,391.6,5099.092,10733.234559213986,1581.0,0,0,0,0,0,0,1,0,0,0,1,0
73.0,1,5,500.0,1.0,0.23,376.0,5000.0,15819.26553529323,1807.0,0,0,0,0,0,0,1,0,0,0,0,1
51.0,0,1,2247.0,3.0,0.92,454.4,5000.0,500.0,341.0,0,0,0,1,0,0,0,0,1,0,0,0
72.0,0,0,1185.0,1.0,0.68,629.0,5000.0,500.0,1706.0,0,0,0,0,1,0,0,0,0,0,0,1
48.0,1,1,1021.0,3.0,0.44,580.4,661.7,500.0,1371.0,0,0,0,0,0,0,0,1,0,1,0,0
48.0,1,0,1309.0,3.0,0.92,710.0,3356.156,500.0,1539.0,1,0,0,0,0,0,0,0,0,1,0,0
48.0,0,5,2708.0,3.0,0.48,346.0,10000.0,10671.75694925496,2003.0,0,0,0,0,0,0,1,0,0,0,1,0
37.0,0,6,3085.0,2.0,0.29,723.0,4292.6939999999995,14821.298061499252,1697.0,0,0,0,1,0,0,0,0,0,1,0,0
49.0,0,2,963.0,1.0,0.98,550.8,10000.0,500.0,1869.0,0,0,0,1,0,0,0,0,0,0,0,1
53.0,1,2,3573.0,4.0,0.87,657.0,888.67,35923.21824329299,1894.0,0,0,0,0,0,0,0,1,0,0,1,0
21.0,0,5,2276.0,3.0,0.03,746.0,1614.6760000000002,500.0,515.0,0,0,0,0,0,1,0,0,1,0,0,0
73.0,0,2,3857.0,2.0,0.55,695.0,4222.433999999999,18172.210413180703,2070.0,0,0,0,0,0,0,0,1,0,0,1,0
26.0,0,2,1035.0,2.0,0.72,473.6,5000.0,1352.1952582900844,474.0,0,0,0,0,0,0,0,1,0,0,1,0
54.0,0,6,1385.0,4.0,0.82,788.4,1398.79,11579.698833698158,2056.0,0,0,0,1,0,0,0,0,0,0,1,0
35.0,1,1,746.0,2.0,0.4,741.0,4277.7880000000005,500.0,1652.0,1,0,0,0,0,0,0,0,1,0,0,0
34.0,1,6,3073.0,3.0,0.88,360.0,8078.636,500.0,1292.0,0,0,0,0,0,1,0,0,0,0,1,0
54.0,0,0,2101.0,4.0,0.34,425.0,10000.0,500.0,1362.0,0,0,1,0,0,0,0,0,1,0,0,0
21.0,1,6,2778.0,3.0,0.25,440.2,5292.947999999999,500.0,1973.0,0,0,0,0,1,0,0,0,0,1,0,0
71.0,0,2,2637.0,4.0,0.12,584.0,814.03,500.0,994.0,0,0,1,0,0,0,0,0,0,0,1,0
25.0,1,2,3226.0,2.0,0.63,422.0,10000.0,14206.009367066032,2086.0,0,0,0,0,0,0,1,0,0,0,1,0
64.0,0,6,1484.0,4.0,0.85,508.0,736.29,18913.535511262864,556.0,1,0,0,0,0,0,0,0,0,0,1,0
40.0,0,6,3622.0,2.0,0.38,558.4,5374.462,24007.860170588843,1072.0,0,0,0,0,0,1,0,0,0,0,0,1
36.0,1,2,2912.0,2.0,0.49,526.0,5000.0,20294.65511964112,1685.0,0,0,0,0,0,0,0,1,0,0,1,0
18.0,1,2,2199.0,3.0,0.13,365.0,5000.0,17543.403390661868,346.0,0,1,0,0,0,0,0,0,0,0,1,0
63.0,0,6,2077.0,2.0,0.02,773.0,5000.0,8851.47513253766,1020.0,1,0,0,0,0,0,0,0,0,0,1,0
31.0,0,2,3258.0,2.0,0.33,509.2,915.26,12229.796649872353,1470.0,0,0,0,0,0,0,0,1,0,0,1,0
50.0,0,6,644.0,3.0,0.73,548.8,5097.54,16283.7215593546,1289.0,0,0,0,0,0,1,0,0,0,0,0,1
26.0,0,0,2983.0,4.0,0.84,457.0,973.25,3815.353995880664,1472.0,0,0,0,0,0,0,0,1,1,0,0,0
50.0,1,0,979.0,3.0,0.61,339.0,5000.0,500.0,791.0,0,0,0,0,1,0,0,0,0,1,0,0
54.0,1,5,2724.0,2.0,0.41,513.0,1090.67,500.0,646.0,0,0,0,1,0,0,0,0,0,0,0,1
34.0,1,1,1671.0,4.0,0.34,575.0,8000.0,8230.338986540903,365.0,1,0,0,0,0,0,0,0,0,1,0,0
59.0,1,6,2320.0,4.0,0.64,580.0,4531.316000000001,36167.76622830452,2054.0,0,1,0,0,0,0,0,0,0,0,1,0
19.0,1,1,2972.0,2.0,0.68,780.0,10000.0,24836.587172466585,956.0,0,0,0,0,0,0,0,1,0,0,1,0
22.0,1,6,2253.0,0.0,0.88,450.0,10000.0,500.0,882.0,0,0,0,1,0,0,0,0,0,0,1,0
31.0,0,6,1100.0,2.0,0.77,682.6,786.26,24151.30009138787,553.0,0,0,0,0,0,1,0,0,0,0,1,0
69.0,1,5,2781.0,5.0,0.87,543.2,10000.0,12849.66453351526,1172.0,0,0,0,0,1,0,0,0,1,0,0,0
18.0,1,2,2691.0,1.0,0.77,556.0,5000.0,5178.461905660711,1680.0,0,0,1,0,0,0,0,0,0,0,1,0
70.0,0,0,2316.0,2.0,0.46,500.8,5000.0,10625.22505171767,1694.0,0,1,0,0,0,0,0,0,0,1,0,0
19.0,1,1,2421.0,3.0,0.61,734.0,10000.0,10377.238066160244,2092.0,0,0,0,0,1,0,0,0,0,1,0,0
69.0,0,0,3099.0,3.0,0.5,340.0,5206.658,500.0,1659.0,0,0,0,0,0,1,0,0,0,0,1,0
36.0,1,5,1436.0,3.0,0.14,387.0,8000.0,500.0,744.0,0,0,0,0,1,0,0,0,1,0,0,0
71.0,1,1,1521.0,3.0,0.55,648.4,5000.0,8958.751400020752,1138.0,0,0,0,0,0,0,1,0,1,0,0,0
62.0,0,5,3344.0,3.0,0.54,549.4,10000.0,8082.296416917528,2075.0,0,0,1,0,0,0,0,0,0,0,0,1
20.0,1,2,1885.0,0.0,0.67,811.0,4410.154,27756.833338880904,1145.0,0,1,0,0,0,0,0,0,0,0,1,0
22.0,0,1,3343.0,0.0,0.49,642.8,5000.0,500.0,477.0,0,0,1,0,0,0,0,0,0,0,1,0
61.0,1,2,987.0,4.0,0.4,513.0,780.33,18145.549807858868,831.0,0,0,0,0,0,1,0,0,0,0,0,1
74.0,0,6,1774.0,2.0,0.81,326.0,1039.09,500.0,1007.0,0,0,0,0,0,0,0,1,0,0,1,0
54.0,1,1,2309.0,2.0,0.43,566.6,5000.0,25164.516564663525,1260.0,0,0,0,0,0,1,0,0,0,0,1,0
61.0,1,1,1464.0,3.0,0.49,647.0,10000.0,10131.66846365795,615.0,0,0,0,0,0,1,0,0,0,0,0,1
39.0,1,1,1518.0,4.0,0.08,617.4,10000.0,3912.560356258768,739.0,0,0,1,0,0,0,0,0,0,0,0,1
43.0,1,2,1519.0,4.0,1.0,524.0,10000.0,500.0,2122.0,0,0,0,0,1,0,0,0,0,0,1,0
19.0,1,2,2960.0,1.0,0.88,472.0,710.32,24170.919318010536,1287.0,1,0,0,0,0,0,0,0,0,0,1,0
39.0,0,1,1624.0,2.0,0.06,524.2,4114.29,4882.286063224627,1613.0,0,0,0,0,0,0,0,1,1,0,0,0
27.0,0,2,3477.0,2.0,0.89,516.0,744.4,14517.806161457043,2183.0,1,0,0,0,0,0,0,0,0,0,0,1
23.0,0,0,1977.0,1.0,0.19,575.4,4556.254,500.0,1640.0,0,0,1,0,0,0,0,0,0,1,0,0
35.0,1,1,1864.0,3.0,0.28,635.0,5000.0,500.0,1630.0,0,0,0,0,0,1,0,0,0,0,0,1
29.0,1,5,4479.0,2.0,0.87,625.0,724.402,11704.36628697587,1908.0,0,0,0,0,0,0,1,0,0,0,1,0
21.0,0,1,2395.0,4.0,0.32,639.0,7000.0,13531.803584188276,668.0,0,0,0,1,0,0,0,0,0,0,1,0
48.0,1,1,2173.0,5.0,0.83,635.6,5000.0,4137.958771077626,548.0,0,1,0,0,0,0,0,0,0,0,1,0
35.0,0,6,3066.0,2.0,0.82,516.0,5000.0,21484.318328144094,2183.0,0,0,0,0,1,0,0,0,0,0,1,0
71.0,1,6,1579.0,4.0,0.81,556.4,5000.0,17478.508978244045,608.0,0,0,1,0,0,0,0,0,0,1,0,0
65.0,0,6,5270.0,3.0,0.51,698.0,2520.226,37943.8602929614,332.0,0,0,0,0,0,0,0,1,0,0,1,0
59.0,1,5,2835.0,3.0,0.34,640.6,501.35,500.0,2199.0,1,0,0,0,0,0,0,0,1,0,0,0
49.0,0,1,2952.0,3.0,0.38,639.0,3346.3379999999997,500.0,2253.0,0,0,0,0,1,0,0,0,0,0,1,0
41.0,0,0,3315.0,0.0,0.88,712.0,4284.639999999999,500.0,1495.0,0,0,0,0,0,1,0,0,0,0,1,0
33.0,0,5,500.0,1.0,0.4,524.0,2357.1719999999996,500.0,1645.0,0,0,0,0,0,0,1,0,0,1,0,0
32.0,1,2,4392.0,2.0,0.98,678.0,8000.0,500.0,958.0,0,0,0,1,0,0,0,0,0,1,0,0
41.0,1,5,500.0,2.0,0.8,549.2,5000.0,17729.107635313183,2171.0,0,1,0,0,0,0,0,0,0,0,1,0
19.0,1,0,2428.0,1.0,0.89,845.0,557.05,9634.552592096086,967.0,0,0,0,0,1,0,0,0,0,0,1,0
57.0,1,0,2762.0,2.0,0.55,605.2,5000.0,7230.425395693608,318.0,0,0,0,0,0,0,1,0,0,0,0,1
41.0,1,5,2236.0,3.0,0.21,632.0,5000.0,23789.253279399836,1628.0,0,1,0,0,0,0,0,0,0,1,0,0
24.0,0,0,3883.0,3.0,0.09,651.6,5000.0,3147.811151843219,1706.0,0,0,0,1,0,0,0,0,0,0,1,0
21.0,1,6,500.0,2.0,0.13,387.0,5000.0,500.0,1288.0,0,0,0,0,0,0,1,0,0,0,0,1
75.0,0,1,2010.0,5.0,0.59,806.0,452.14,500.0,1692.0,0,1,0,0,0,0,0,0,0,0,0,1
67.0,1,1,1500.0,2.0,0.93,528.6,3360.1219999999994,500.0,1160.0,1,0,0,0,0,0,0,0,0,0,1,0
70.0,0,5,1348.0,3.0,0.78,688.0,5000.0,500.0,668.0,0,0,0,1,0,0,0,0,0,0,1,0
33.0,1,5,4181.0,3.0,0.23,807.0,5227.782,39913.545442220304,1926.0,1,0,0,0,0,0,0,0,0,0,1,0
27.0,0,6,2332.0,3.0,0.44,527.0,1129.88,5641.9426226197775,841.0,0,0,0,0,0,1,0,0,0,0,1,0
63.0,0,5,1142.0,3.0,0.26,689.4,5000.0,21770.35822862159,2256.0,0,0,0,0,0,0,0,1,1,0,0,0
37.0,0,2,3498.0,2.0,0.08,682.8,6271.614,500.0,702.0,1,0,0,0,0,0,0,0,0,0,1,0
54.0,0,0,964.0,3.0,0.58,527.6,989.03,500.0,408.0,0,0,1,0,0,0,0,0,0,0,0,1
72.0,1,2,2618.0,0.0,0.48,677.6,4437.248,28319.535895964855,1032.0,0,1,0,0,0,0,0,0,0,0,0,1
55.0,1,5,4245.0,3.0,0.29,437.0,5000.0,500.0,1715.0,0,0,1,0,0,0,0,0,1,0,0,0
65.0,0,0,2782.0,3.0,0.23,554.0,5000.0,500.0,1100.0,0,0,0,0,0,0,1,0,0,1,0,0
47.0,0,6,2246.0,3.0,0.5,541.8,10000.0,8360.660090286354,1812.0,0,0,0,0,0,1,0,0,0,0,1,0
50.0,0,1,1086.0,1.0,0.77,836.0,685.02,500.0,1650.0,1,0,0,0,0,0,0,0,0,0,1,0
58.0,0,6,3142.0,3.0,0.73,323.0,6154.932,14102.349016629383,2264.0,0,0,0,1,0,0,0,0,0,0,1,0
46.0,0,1,2147.0,0.0,0.17,623.0,5000.0,500.0,1900.0,0,0,0,1,0,0,0,0,0,1,0,0
40.0,0,5,2773.0,5.0,0.83,667.0,5000.0,20527.32364551167,1558.0,0,0,0,1,0,0,0,0,0,0,0,1
67.0,1,5,1721.0,3.0,0.87,765.0,5000.0,500.0,1389.0,0,1,0,0,0,0,0,0,0,0,1,0
34.0,1,6,3255.0,2.0,0.47,644.0,454.79,27977.84158327855,1366.0,0,0,0,0,1,0,0,0,0,0,1,0
59.0,1,5,2365.0,5.0,0.26,555.0,985.68,500.0,1494.0,0,0,1,0,0,0,0,0,1,0,0,0
35.0,0,0,4123.0,5.0,0.04,636.8,10000.0,18200.41903580191,1565.0,0,0,0,0,0,0,0,1,0,1,0,0
59.0,0,0,2218.0,4.0,0.73,473.6,10000.0,781.5679829672639,1407.0,0,0,0,0,0,0,0,1,0,0,1,0
71.0,0,6,2309.0,2.0,0.89,498.0,5296.858,500.0,1422.0,0,0,1,0,0,0,0,0,0,0,1,0
65.0,1,6,3497.0,2.0,0.15,703.8,679.14,33318.97988955484,626.0,0,0,0,0,1,0,0,0,0,1,0,0
74.0,0,0,2965.0,4.0,0.56,611.0,10000.0,8545.432669045727,418.0,0,0,0,0,0,0,0,1,0,0,1,0
58.0,0,6,2809.0,0.0,0.19,522.4,5337.476000000001,19980.13470989714,1127.0,0,0,0,0,0,1,0,0,0,0,1,0
63.0,1,1,2784.0,3.0,0.22,321.0,6349.744,500.0,1858.0,0,0,0,0,0,0,0,1,1,0,0,0
58.0,1,1,2575.0,4.0,0.48,350.0,215.48,500.0,1641.0,1,0,0,0,0,0,0,0,0,0,1,0
34.0,0,2,2558.0,3.0,0.49,403.0,5000.0,16227.086392415826,579.0,0,0,0,0,0,0,1,0,0,0,1,0
73.0,0,1,5731.125,5.0,0.19,546.0,7000.0,738.0742498209131,1774.0,0,0,0,1,0,0,0,0,0,0,1,0
27.0,1,2,2515.0,3.0,0.46,594.8,509.07,17999.64542909169,1234.0,0,1,0,0,0,0,0,0,0,0,1,0
41.0,1,0,2117.0,1.0,0.99,511.6,7168.338000000001,500.0,924.0,0,1,0,0,0,0,0,0,1,0,0,0
34.0,0,2,3482.0,3.0,0.19,820.0,744.38,11616.9030696559,339.0,1,0,0,0,0,0,0,0,1,0,0,0
42.0,0,5,2667.0,3.0,0.48,585.4,177.18,16912.590543496095,1825.0,1,0,0,0,0,0,0,0,0,0,1,0
64.0,0,5,500.0,4.0,0.05,494.8,5000.0,500.0,2041.0,0,0,0,1,0,0,0,0,1,0,0,0
63.0,0,1,4145.0,2.0,0.37,586.0,10000.0,500.0,1757.0,0,0,0,0,0,0,1,0,1,0,0,0
53.0,0,0,820.0,2.0,0.12,753.0,927.14,500.0,2219.0,0,0,0,0,0,0,0,1,0,1,0,0
56.0,0,1,1449.0,2.0,0.37,526.2,7181.522,500.0,1842.0,1,0,0,0,0,0,0,0,0,0,1,0
34.0,0,5,2869.0,3.0,0.32,632.2,10000.0,26304.32033268927,1501.0,0,0,0,0,0,0,0,1,0,1,0,0
46.0,1,1,2484.0,4.0,0.36,532.4,4104.924,17884.292429399396,1876.0,0,0,0,0,1,0,0,0,0,0,0,1
24.0,0,2,3919.0,3.0,0.68,381.0,1443.68,4771.326582774387,1197.0,0,0,1,0,0,0,0,0,1,0,0,0
72.0,1,6,2396.0,3.0,0.73,641.0,865.77,24672.434267643137,1915.0,0,0,0,0,0,1,0,0,0,0,1,0
20.0,0,2,2178.0,2.0,0.34,721.0,776.49,22925.26629283329,448.0,0,0,0,0,1,0,0,0,0,1,0,0
50.0,1,0,1836.0,5.0,0.44,513.0,4202.654,500.0,1244.0,0,0,0,0,0,0,1,0,0,0,1,0
73.0,0,5,4243.0,2.0,0.34,649.0,10000.0,500.0,1087.0,0,0,1,0,0,0,0,0,0,0,0,1
40.0,0,1,4591.0,5.0,0.17,579.2,9000.0,11024.348114058204,1727.0,0,0,0,0,0,0,0,1,0,0,0,1
52.0,1,0,1881.0,5.0,0.08,397.0,1028.83,4106.986035111996,1703.0,0,0,0,0,0,0,0,1,0,1,0,0
43.0,0,0,1992.0,3.0,0.54,440.0,10000.0,500.0,331.0,0,0,1,0,0,0,0,0,1,0,0,0
72.0,1,2,1929.0,3.0,0.05,541.2,10000.0,500.0,2181.0,0,0,1,0,0,0,0,0,0,0,1,0
61.0,0,2,4065.0,3.0,0.19,373.0,5000.0,20497.265000311854,1907.0,0,0,0,0,0,1,0,0,0,0,0,1
35.0,0,1,3663.0,3.0,0.65,529.4,414.28,500.0,1783.0,0,0,1,0,0,0,0,0,0,0,1,0
39.0,0,5,1717.0,1.0,0.82,423.2,739.45,500.0,1204.0,0,0,0,0,0,0,0,1,0,0,1,0
20.0,1,6,4675.0,3.0,0.28,665.4,5000.0,15710.590455545474,951.0,1,0,0,0,0,0,0,0,1,0,0,0
70.0,0,2,2278.0,3.0,0.65,567.6,10000.0,500.0,1938.0,0,0,0,0,0,0,0,1,0,1,0,0
36.0,0,5,1319.0,2.0,0.69,512.0,5209.14,500.0,1735.0,0,0,0,0,0,1,0,0,0,0,1,0
43.0,0,2,3783.0,3.0,0.73,818.0,773.33,500.0,686.0,0,0,1,0,0,0,0,0,0,0,1,0
69.0,0,6,4482.0,3.0,0.12,481.6,10000.0,14040.912069639324,508.0,0,0,1,0,0,0,0,0,0,0,1,0
20.0,1,6,3738.0,2.0,0.35,823.0,7116.933999999999,28857.19324652385,1843.0,0,0,0,1,0,0,0,0,1,0,0,0
72.0,0,6,1516.0,3.0,0.58,702.0,5000.0,26197.652891425936,1289.0,0,0,0,0,0,0,0,1,0,0,1,0
32.0,0,0,1449.0,2.0,0.07,763.0,10000.0,500.0,1952.0,0,0,0,0,0,0,0,1,0,0,1,0
46.0,1,1,4273.0,1.0,0.86,432.2,5000.0,26922.834766794636,1700.0,0,1,0,0,0,0,0,0,0,0,1,0
26.0,0,5,647.0,5.0,0.16,788.2,681.23,14442.63221628915,1161.0,0,0,0,0,0,0,0,1,0,1,0,0
56.0,0,5,1901.0,3.0,0.63,665.4,4331.1900000000005,6176.434555662763,519.0,0,0,0,0,0,0,1,0,0,0,0,1
37.0,0,6,1428.0,3.0,0.24,401.0,10000.0,500.0,2018.0,0,0,0,0,0,1,0,0,0,0,1,0
51.0,1,2,1425.0,3.0,0.15,589.4,518.27,19554.29312460119,1488.0,0,0,0,0,0,1,0,0,0,0,1,0
75.0,1,2,1559.0,4.0,0.95,606.4,6175.706,1603.958894044668,690.0,0,1,0,0,0,0,0,0,0,1,0,0
25.0,1,6,3403.0,4.0,0.55,692.4,4361.152,8020.985872879926,477.0,0,0,0,0,0,0,0,1,1,0,0,0
65.0,1,6,2192.0,2.0,0.74,482.0,850.77,500.0,2180.0,0,0,1,0,0,0,0,0,0,0,1,0
60.0,1,1,3602.0,3.0,0.9,599.0,1029.08,22861.794567824276,2189.0,0,1,0,0,0,0,0,0,0,0,1,0
57.0,0,5,2107.0,0.0,0.65,645.0,10000.0,5801.595224781476,1174.0,0,0,1,0,0,0,0,0,1,0,0,0
21.0,0,5,747.0,0.0,0.61,558.0,5000.0,6737.0437220161775,2150.0,0,1,0,0,0,0,0,0,0,1,0,0
47.0,0,5,3366.0,4.0,0.42,535.0,5446.74,500.0,1015.0,0,0,1,0,0,0,0,0,0,0,1,0
46.0,0,5,1820.0,1.0,0.97,526.0,5000.0,7893.045955084727,748.0,0,1,0,0,0,0,0,0,0,0,1,0
60.0,1,6,2034.0,1.0,0.1,736.2,10000.0,25078.79356716084,2142.0,0,0,0,0,0,0,0,1,0,0,1,0
71.0,1,6,3012.0,2.0,0.59,595.6,5000.0,2261.521881785914,1787.0,0,0,1,0,0,0,0,0,0,0,1,0
40.0,1,6,2297.0,3.0,0.75,685.0,10000.0,36142.872663279995,1289.0,0,0,0,1,0,0,0,0,0,1,0,0
51.0,0,0,1529.0,2.0,0.59,594.8,2688.03,500.0,574.0,0,0,0,0,1,0,0,0,0,0,1,0
25.0,1,2,4314.0,0.0,0.79,468.4,6124.608,5419.5929415930195,375.0,0,0,0,0,0,0,0,1,0,0,0,1
70.0,0,6,3726.0,3.0,0.29,762.0,10000.0,19072.951075048928,1325.0,0,0,1,0,0,0,0,0,0,0,1,0
69.0,1,1,3003.0,3.0,0.51,666.0,5420.914,1190.197518363465,306.0,0,0,0,0,0,0,0,1,0,1,0,0
